openalex_id,title,year,venue,doi,citations,abstract,is_open_access,openalex_oa_url,type,pdf_url,pdf_source,relevant,include
https://openalex.org/W4399767172,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,2024,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2024.3415931,81,"Large Language Models (LLMs) are gaining popularity in the field of robotics. However, LLM-based robots are limited to simple, repetitive motions due to the poor integration between language models, robots, and the environment. This letter proposes a novel approach to enhance the performance of LLM-based autonomous manipulation through Human-Robot Collaboration (HRC). The approach involves using a prompted GPT-4 language model to decompose high-level language commands into sequences of motions that can be executed by the robot. The system also employs a YOLO-based perception algorithm, providing visual cues to the LLM, which aids in planning feasible motions within the specific environment. Additionally, an HRC method is proposed by combining teleoperation and Dynamic Movement Primitives (DMP), allowing the LLM-based robot to learn from human guidance. Real-world experiments have been conducted using the Toyota Human Support Robot for manipulation tasks. The outcomes indicate that tasks requiring complex trajectory planning and reasoning over environments can be efficiently accomplished through the incorporation of human demonstrations.",True,https://arxiv.org/pdf/2406.14097,article,https://arxiv.org/pdf/2406.14097,openalex,True,
https://openalex.org/W4402353985,Octo: An Open-Source Generalist Robot Policy,2024,,https://doi.org/10.15607/rss.2024.xx.090,70,,True,https://doi.org/10.15607/rss.2024.xx.090,article,https://doi.org/10.15607/rss.2024.xx.090,openalex,True,
https://openalex.org/W4403448419,Real-world robot applications of foundation models: a review,2024,Advanced Robotics,https://doi.org/10.1080/01691864.2024.2408593,63,"Recent developments in foundation models, like Large Language Models (LLMs) and Vision-Language Models (VLMs), trained on extensive data, facilitate flexible application across different tasks and modalities. Their impact spans various fields, including healthcare, education, and robotics. This paper provides an overview of the practical application of foundation models in real-world robotics, with a primary emphasis on the replacement of specific components within existing robot systems. The summary encompasses the perspective of input-output relationships in foundation models, as well as their role in perception, motion planning, and control within the field of robotics. This paper concludes with a discussion of future challenges and implications for practical robot applications.",True,https://doi.org/10.1080/01691864.2024.2408593,review,https://doi.org/10.1080/01691864.2024.2408593,openalex,True,
https://openalex.org/W4403074774,A Survey of Robot Intelligence with Large Language Models,2024,Applied Sciences,https://doi.org/10.3390/app14198868,51,"Since the emergence of ChatGPT, research on large language models (LLMs) has actively progressed across various fields. LLMs, pre-trained on vast text datasets, have exhibited exceptional abilities in understanding natural language and planning tasks. These abilities of LLMs are promising in robotics. In general, traditional supervised learning-based robot intelligence systems have a significant lack of adaptability to dynamically changing environments. However, LLMs help a robot intelligence system to improve its generalization ability in dynamic and complex real-world environments. Indeed, findings from ongoing robotics studies indicate that LLMs can significantly improve robots’ behavior planning and execution capabilities. Additionally, vision-language models (VLMs), trained on extensive visual and linguistic data for the vision question answering (VQA) problem, excel at integrating computer vision with natural language processing. VLMs can comprehend visual contexts and execute actions through natural language. They also provide descriptions of scenes in natural language. Several studies have explored the enhancement of robot intelligence using multimodal data, including object recognition and description by VLMs, along with the execution of language-driven commands integrated with visual information. This review paper thoroughly investigates how foundation models such as LLMs and VLMs have been employed to boost robot intelligence. For clarity, the research areas are categorized into five topics: reward design in reinforcement learning, low-level control, high-level planning, manipulation, and scene understanding. This review also summarizes studies that show how foundation models, such as the Eureka model for automating reward function design in reinforcement learning, RT-2 for integrating visual data, language, and robot actions in vision-language-action models, and AutoRT for generating feasible tasks and executing robot behavior policies via LLMs, have improved robot intelligence.",True,https://www.mdpi.com/2076-3417/14/19/8868/pdf?version=1728606677,article,https://www.mdpi.com/2076-3417/14/19/8868/pdf?version=1728606677,openalex,True,
https://openalex.org/W4405786528,CoPa: General Robotic Manipulation through Spatial Constraints of Parts with Foundation Models,2024,,https://doi.org/10.1109/iros58592.2024.10801352,47,"Foundation models pre-trained on web-scale data are shown to encapsulate extensive world knowledge beneficial for robotic manipulation in the form of task planning. However, the actual physical implementation of these plans often relies on task-specific learning methods, which require significant data collection and struggle with generalizability. In this work, we introduce Robotic Manipulation through Spatial Constraints of Parts (CoPa), a novel framework that leverages the common sense knowledge embedded within foundation models to generate a sequence of 6-DoF end-effector poses for open-world robotic manipulation. Specifically, we decompose the manipulation process into two phases: task-oriented grasping and task-aware motion planning. In the task-oriented grasping phase, we employ foundation vision-language models (VLMs) to select the object’s grasping part through a novel coarse-to-fine grounding mechanism. During the task-aware motion planning phase, VLMs are utilized again to identify the spatial geometry constraints of task-relevant object parts, which are then used to derive post-grasp poses. We also demonstrate how CoPa can be seamlessly integrated with existing robotic planning algorithms to accomplish complex, long-horizon tasks. Our comprehensive real-world experiments show that CoPa possesses a fine-grained physical understanding of scenes, capable of handling open-set instructions and objects with minimal prompt engineering and without additional training. Project page: copa-2024.github.io",False,,article,,,True,
https://openalex.org/W4402727783,Hierarchical Diffusion Policy for Kinematics-Aware Multi-Task Robotic Manipulation,2024,,https://doi.org/10.1109/cvpr52733.2024.01712,40,"This paper introduces Hierarchical Diffusion Policy (HDP), a hierarchical agent for multi-task robotic manipulation. HDP factorises a manipulation policy into a hierarchical structure: a high-level task-planning agent which predicts a distant next-best end-effector pose (NBP), and a low-level goal-conditioned diffusion policy which generates optimal motion trajectories. The factorised policy representation allows HDP to tackle both long-horizon task planning while generating fine-grained low-level actions. To generate context-aware motion trajectories while satisfying robot kinematics constraints, we present a novel kinematics-aware goal-conditioned control agent, Robot Kinematics Diffuser (RK-Diffuser). Specifically, RK-Diffuser learns to generate both the end-effector pose and joint position trajectories, and distill the accurate but kinematics-unaware end-effector pose diffuser to the kinematics-aware but less accurate joint position diffuser via differentiable kinematics. Empirically, we show that HDP achieves a significantly higher success rate than the state-of-the-art methods in both simulation and real-world.<sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup><sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">1</sup>Code and videos are available in our project page.",False,,article,,,True,
https://openalex.org/W4404918990,Unfolding the Literature: A Review of Robotic Cloth Manipulation,2024,Annual Review of Control Robotics and Autonomous Systems,https://doi.org/10.1146/annurev-control-022723-033252,21,"The realm of textiles spans clothing, households, healthcare, sports, and industrial applications. The deformable nature of these objects poses unique challenges that prior work on rigid objects cannot fully address. The increasing interest within the community in textile perception and manipulation has led to new methods that aim to address challenges in modeling, perception, and control, resulting in significant progress. However, this progress is often tailored to one specific textile or a subcategory of these textiles. To understand what restricts these methods and hinders current approaches from generalizing to a broader range of real-world textiles, this review provides an overview of the field, focusing specifically on how and to what extent textile variations are addressed in modeling, perception, benchmarking, and manipulation of textiles. We conclude by identifying key open problems and outlining grand challenges that will drive future advancements in the field.",True,https://doi.org/10.1146/annurev-control-022723-033252,review,https://doi.org/10.1146/annurev-control-022723-033252,openalex,True,
https://openalex.org/W4404043454,Optimal model-based path planning for the robotic manipulation of deformable linear objects,2024,Robotics and Computer-Integrated Manufacturing,https://doi.org/10.1016/j.rcim.2024.102891,17,,False,,article,,,True,
https://openalex.org/W4395007713,"Sora for foundation robots with parallel intelligence: three world models, three robotic systems",2024,Frontiers of Information Technology & Electronic Engineering,https://doi.org/10.1631/fitee.2400144,15,"本文概述了基于基础模型和并行智能开发基础、基础设施机器人、机器人技术的初始步骤和基本框架,以及新型人工智能技术(如AlphaGO、ChatGPT和Sora)的潜在应用。",False,,article,,,True,
https://openalex.org/W4402354046,VLMPC: Vision-Language Model Predictive Control for Robotic Manipulation,2024,,https://doi.org/10.15607/rss.2024.xx.106,13,"Although Model Predictive Control (MPC) can effectively predict the future states of a system and thus is widely used in robotic manipulation tasks, it does not have the capability of environmental perception, leading to the failure in some complex scenarios.To address this issue, we introduce Vision-Language Model Predictive Control (VLMPC), a robotic manipulation framework which takes advantage of the powerful perception capability of vision language model (VLM) and integrates it with MPC.Specifically, we propose a conditional action sampling module which takes as input a goal image or a language instruction and leverages VLM to sample a set of candidate action sequences.Then, a lightweight actionconditioned video prediction model is designed to generate a set of future frames conditioned on the candidate action sequences.VLMPC produces the optimal action sequence with the assistance of VLM through a hierarchical cost function that formulates both pixel-level and knowledge-level consistence between the current observation and the goal image.We demonstrate that VLMPC outperforms the state-of-the-art methods on public benchmarks.More importantly, our method showcases excellent performance in various real-world tasks of robotic manipulation.",True,https://doi.org/10.15607/rss.2024.xx.106,article,https://doi.org/10.15607/rss.2024.xx.106,openalex,True,
https://openalex.org/W4400519043,Aligning Cyber Space with Physical World: A Comprehensive Survey on Embodied AI,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2407.06886,13,"Embodied Artificial Intelligence (Embodied AI) is crucial for achieving Artificial General Intelligence (AGI) and serves as a foundation for various applications (e.g., intelligent mechatronics systems, smart manufacturing) that bridge cyberspace and the physical world. Recently, the emergence of Multi-modal Large Models (MLMs) and World Models (WMs) have attracted significant attention due to their remarkable perception, interaction, and reasoning capabilities, making them a promising architecture for embodied agents. In this survey, we give a comprehensive exploration of the latest advancements in Embodied AI. Our analysis firstly navigates through the forefront of representative works of embodied robots and simulators, to fully understand the research focuses and their limitations. Then, we analyze four main research targets: 1) embodied perception, 2) embodied interaction, 3) embodied agent, and 4) sim-to-real adaptation, covering state-of-the-art methods, essential paradigms, and comprehensive datasets. Additionally, we explore the complexities of MLMs in virtual and real embodied agents, highlighting their significance in facilitating interactions in digital and physical environments. Finally, we summarize the challenges and limitations of embodied AI and discuss potential future directions. We hope this survey will serve as a foundational reference for the research community. The associated project can be found at https://github.com/HCPLab-SYSU/Embodied_AI_Paper_List.",True,https://arxiv.org/pdf/2407.06886,preprint,https://arxiv.org/pdf/2407.06886,openalex,True,
https://openalex.org/W4401417343,BeBOP - Combining Reactive Planning and Bayesian Optimization to Solve Robotic Manipulation Tasks,2024,,https://doi.org/10.1109/icra57147.2024.10611468,11,"Robotic systems for manipulation tasks are increasingly expected to be easy to configure for new tasks. While in the past, robot programs were often written statically and tuned manually, the current, faster transition times call for robust, modular and interpretable solutions that also allow a robotic system to learn how to perform a task. We propose the method Behavior-based Bayesian Optimization and Planning (BeBOP) that combines two approaches for generating behavior trees: we build the structure using a reactive planner and learn specific parameters with Bayesian optimization. The method is evaluated on a set of robotic manipulation benchmarks and is shown to outperform state-of-the-art reinforcement learning algorithms by being up to 46 times faster while simultaneously being less dependent on reward shaping. We also propose a modification to the uncertainty estimate for the random forest surrogate models that drastically improves the results.",False,,article,,,True,
https://openalex.org/W4396788112,Is Sora a World Simulator? A Comprehensive Survey on General World Models and Beyond,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2405.03520,7,"General world models represent a crucial pathway toward achieving Artificial General Intelligence (AGI), serving as the cornerstone for various applications ranging from virtual environments to decision-making systems. Recently, the emergence of the Sora model has attained significant attention due to its remarkable simulation capabilities, which exhibits an incipient comprehension of physical laws. In this survey, we embark on a comprehensive exploration of the latest advancements in world models. Our analysis navigates through the forefront of generative methodologies in video generation, where world models stand as pivotal constructs facilitating the synthesis of highly realistic visual content. Additionally, we scrutinize the burgeoning field of autonomous-driving world models, meticulously delineating their indispensable role in reshaping transportation and urban mobility. Furthermore, we delve into the intricacies inherent in world models deployed within autonomous agents, shedding light on their profound significance in enabling intelligent interactions within dynamic environmental contexts. At last, we examine challenges and limitations of world models, and discuss their potential future directions. We hope this survey can serve as a foundational reference for the research community and inspire continued innovation. This survey will be regularly updated at: https://github.com/GigaAI-research/General-World-Models-Survey.",True,https://arxiv.org/pdf/2405.03520,preprint,https://arxiv.org/pdf/2405.03520,openalex,True,
https://openalex.org/W4404360744,DINO-WM: World Models on Pre-trained Visual Features enable Zero-shot Planning,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2411.04983,5,"The ability to predict future outcomes given control actions is fundamental for physical reasoning. However, such predictive models, often called world models, remains challenging to learn and are typically developed for task-specific solutions with online policy learning. To unlock world models' true potential, we argue that they should 1) be trainable on offline, pre-collected trajectories, 2) support test-time behavior optimization, and 3) facilitate task-agnostic reasoning. To this end, we present DINO World Model (DINO-WM), a new method to model visual dynamics without reconstructing the visual world. DINO-WM leverages spatial patch features pre-trained with DINOv2, enabling it to learn from offline behavioral trajectories by predicting future patch features. This allows DINO-WM to achieve observational goals through action sequence optimization, facilitating task-agnostic planning by treating goal features as prediction targets. We demonstrate that DINO-WM achieves zero-shot behavioral solutions at test time on six environments without expert demonstrations, reward modeling, or pre-learned inverse models, outperforming prior state-of-the-art work across diverse task families such as arbitrarily configured mazes, push manipulation with varied object shapes, and multi-particle scenarios.",True,https://arxiv.org/pdf/2411.04983,preprint,https://arxiv.org/pdf/2411.04983,openalex,True,
https://openalex.org/W4404985365,Understanding World or Predicting Future? A Comprehensive Survey of World Models,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2411.14499,2,"The concept of world models has garnered significant attention due to advancements in multimodal large language models such as GPT-4 and video generation models such as Sora, which are central to the pursuit of artificial general intelligence. This survey offers a comprehensive review of the literature on world models. Generally, world models are regarded as tools for either understanding the present state of the world or predicting its future dynamics. This review presents a systematic categorization of world models, emphasizing two primary functions: (1) constructing internal representations to understand the mechanisms of the world, and (2) predicting future states to simulate and guide decision-making. Initially, we examine the current progress in these two categories. We then explore the application of world models in key domains, including generative games, autonomous driving, robotics, and social simulacra, with a focus on how each domain utilizes these aspects. Finally, we outline key challenges and provide insights into potential future research directions. We summarize the representative papers along with their code repositories in https://github.com/tsinghua-fib-lab/World-Model.",True,https://arxiv.org/pdf/2411.14499,preprint,https://arxiv.org/pdf/2411.14499,openalex,True,
https://openalex.org/W4403576246,PIVOT-R: Primitive-Driven Waypoint-Aware World Model for Robotic Manipulation,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2410.10394,1,"Language-guided robotic manipulation is a challenging task that requires an embodied agent to follow abstract user instructions to accomplish various complex manipulation tasks. Previous work trivially fitting the data without revealing the relation between instruction and low-level executable actions, these models are prone to memorizing the surficial pattern of the data instead of acquiring the transferable knowledge, and thus are fragile to dynamic environment changes. To address this issue, we propose a PrIrmitive-driVen waypOinT-aware world model for Robotic manipulation (PIVOT-R) that focuses solely on the prediction of task-relevant waypoints. Specifically, PIVOT-R consists of a Waypoint-aware World Model (WAWM) and a lightweight action prediction module. The former performs primitive action parsing and primitive-driven waypoint prediction, while the latter focuses on decoding low-level actions. Additionally, we also design an asynchronous hierarchical executor (AHE), which can use different execution frequencies for different modules of the model, thereby helping the model reduce computational redundancy and improve model execution efficiency. Our PIVOT-R outperforms state-of-the-art (SoTA) open-source models on the SeaWave benchmark, achieving an average relative improvement of 19.45% across four levels of instruction tasks. Moreover, compared to the synchronously executed PIVOT-R, the execution efficiency of PIVOT-R with AHE is increased by 28-fold, with only a 2.9% drop in performance. These results provide compelling evidence that our PIVOT-R can significantly improve both the performance and efficiency of robotic manipulation.",True,https://arxiv.org/pdf/2410.10394,preprint,https://arxiv.org/pdf/2410.10394,openalex,True,
https://openalex.org/W4400702904,VLMPC: Vision-Language Model Predictive Control for Robotic Manipulation,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2407.09829,1,"Although Model Predictive Control (MPC) can effectively predict the future states of a system and thus is widely used in robotic manipulation tasks, it does not have the capability of environmental perception, leading to the failure in some complex scenarios. To address this issue, we introduce Vision-Language Model Predictive Control (VLMPC), a robotic manipulation framework which takes advantage of the powerful perception capability of vision language model (VLM) and integrates it with MPC. Specifically, we propose a conditional action sampling module which takes as input a goal image or a language instruction and leverages VLM to sample a set of candidate action sequences. Then, a lightweight action-conditioned video prediction model is designed to generate a set of future frames conditioned on the candidate action sequences. VLMPC produces the optimal action sequence with the assistance of VLM through a hierarchical cost function that formulates both pixel-level and knowledge-level consistence between the current observation and the goal image. We demonstrate that VLMPC outperforms the state-of-the-art methods on public benchmarks. More importantly, our method showcases excellent performance in various real-world tasks of robotic manipulation. Code is available at~\url{https://github.com/PPjmchen/VLMPC}.",True,https://arxiv.org/pdf/2407.09829,preprint,https://arxiv.org/pdf/2407.09829,openalex,True,
https://openalex.org/W4399152176,Hierarchical World Models as Visual Whole-Body Humanoid Controllers,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2405.18418,1,"Whole-body control for humanoids is challenging due to the high-dimensional nature of the problem, coupled with the inherent instability of a bipedal morphology. Learning from visual observations further exacerbates this difficulty. In this work, we explore highly data-driven approaches to visual whole-body humanoid control based on reinforcement learning, without any simplifying assumptions, reward design, or skill primitives. Specifically, we propose a hierarchical world model in which a high-level agent generates commands based on visual observations for a low-level agent to execute, both of which are trained with rewards. Our approach produces highly performant control policies in 8 tasks with a simulated 56-DoF humanoid, while synthesizing motions that are broadly preferred by humans.",True,https://arxiv.org/pdf/2405.18418,preprint,https://arxiv.org/pdf/2405.18418,openalex,True,
https://openalex.org/W4403800337,Mitigating Covariate Shift in Imitation Learning for Autonomous Vehicles Using Latent Space Generative World Models,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2409.16663,1,"We propose the use of latent space generative world models to address the covariate shift problem in autonomous driving. A world model is a neural network capable of predicting an agent's next state given past states and actions. By leveraging a world model during training, the driving policy effectively mitigates covariate shift without requiring an excessive amount of training data. During end-to-end training, our policy learns how to recover from errors by aligning with states observed in human demonstrations, so that at runtime it can recover from perturbations outside the training distribution. Additionally, we introduce a novel transformer-based perception encoder that employs multi-view cross-attention and a learned scene query. We present qualitative and quantitative results, demonstrating significant improvements upon prior state of the art in closed-loop testing in the CARLA simulator, as well as showing the ability to handle perturbations in both CARLA and NVIDIA's DRIVE Sim.",True,https://arxiv.org/pdf/2409.16663,preprint,https://arxiv.org/pdf/2409.16663,openalex,True,n
https://openalex.org/W4385430679,RT-1: Robotics Transformer for Real-World Control at Scale,2023,,https://doi.org/10.15607/rss.2023.xix.025,521,"By transferring knowledge from large, diverse, taskagnostic datasets, modern machine learning models can solve specific downstream tasks either zero-shot or with small taskspecific datasets to a high level of performance.While this capability has been demonstrated in other fields such as computer vision, natural language processing or speech recognition, it remains to be shown in robotics, where the generalization capabilities of the models are particularly critical due to the difficulty of collecting real-world robotic data.We argue that one of the keys to the success of such general robotic models lies with open-ended task-agnostic training, combined with highcapacity architectures that can absorb all of the diverse, robotic data.In this paper, we present a model class, dubbed Robotics Transformer, that exhibits promising scalable model properties.We verify our conclusions in a study of different model classes and their ability to generalize as a function of the data size, model size, and data diversity based on a large-scale data collection on real robots performing real-world tasks.",True,https://doi.org/10.15607/rss.2023.xix.025,article,https://doi.org/10.15607/rss.2023.xix.025,openalex,True,
https://openalex.org/W4383108457,ProgPrompt: Generating Situated Robot Task Plans using Large Language Models,2023,,https://doi.org/10.1109/icra48891.2023.10161317,513,"Task planning can require defining myriad domain knowledge about the world in which a robot needs to act. To ameliorate that effort, large language models (LLMs) can be used to score potential next actions during task planning, and even generate action sequences directly, given an instruction in natural language with no additional domain information. However, such methods either require enumerating all possible next steps for scoring, or generate free-form text that may contain actions not possible on a given robot in its current context. We present a programmatic LLM prompt structure that enables plan generation functional across situated environments, robot capabilities, and tasks. Our key insight is to prompt the LLM with program-like specifications of the available actions and objects in an environment, as well as with example programs that can be executed. We make concrete recommendations about prompt structure and generation constraints through ablation experiments, demonstrate state of the art success rates in VirtualHome household tasks, and deploy our method on a physical robot arm for tabletop tasks. Website at progprompt.github.io",False,,article,,,True,
https://openalex.org/W4385430674,Learning Fine-Grained Bimanual Manipulation with Low-Cost Hardware,2023,,https://doi.org/10.15607/rss.2023.xix.016,454,"ALOHA : A Low-cost Open-source Hardware System for Bimanual Teleoperation.The whole system costs <$20k with off-the-shelf robots and 3D printed components.Left: The user teleoperates by backdriving the leader robots, with the follower robots mirroring the motion.Right: ALOHA is capable of precise, contact-rich, and dynamic tasks.We show examples of both teleoperated and learned skills.Abstract-Fine manipulation tasks, such as threading cable ties or slotting a battery, are notoriously difficult for robots because they require precision, careful coordination of contact forces, and closed-loop visual feedback.Performing these tasks typically requires high-end robots, accurate sensors, or careful calibration, which can be expensive and difficult to set up.Can learning enable low-cost and imprecise hardware to perform these fine manipulation tasks?We present a low-cost system that performs end-to-end imitation learning directly from real demonstrations, collected with a custom teleoperation interface.Imitation learning, however, presents its own challenges, particularly in high-precision domains: errors in the policy can compound over time, and human demonstrations can be non-stationary.To address these challenges, we develop a simple yet novel algorithm, Action Chunking with Transformers (ACT), which learns a generative model over action sequences.ACT allows the robot to learn 6 difficult tasks in the real world, such as opening a translucent condiment cup and slotting a battery with 80-90% success, with only 10 minutes worth of demonstrations.Project website: tonyzhaozh.github.io/aloha",True,https://doi.org/10.15607/rss.2023.xix.016,article,https://doi.org/10.15607/rss.2023.xix.016,openalex,True,
https://openalex.org/W4323572061,PaLM-E: An Embodied Multimodal Language Model,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2303.03378,353,"Large language models excel at a wide range of complex tasks. However, enabling general inference in the real world, e.g., for robotics problems, raises the challenge of grounding. We propose embodied language models to directly incorporate real-world continuous sensor modalities into language models and thereby establish the link between words and percepts. Input to our embodied language model are multi-modal sentences that interleave visual, continuous state estimation, and textual input encodings. We train these encodings end-to-end, in conjunction with a pre-trained large language model, for multiple embodied tasks including sequential robotic manipulation planning, visual question answering, and captioning. Our evaluations show that PaLM-E, a single large embodied multimodal model, can address a variety of embodied reasoning tasks, from a variety of observation modalities, on multiple embodiments, and further, exhibits positive transfer: the model benefits from diverse joint training across internet-scale language, vision, and visual-language domains. Our largest model, PaLM-E-562B with 562B parameters, in addition to being trained on robotics tasks, is a visual-language generalist with state-of-the-art performance on OK-VQA, and retains generalist language capabilities with increasing scale.",True,https://arxiv.org/pdf/2303.03378,preprint,https://arxiv.org/pdf/2303.03378,openalex,True,
https://openalex.org/W4385476004,Sensing in Soft Robotics,2023,ACS Nano,https://doi.org/10.1021/acsnano.3c04089,329,"Soft robotics is an exciting field of science and technology that enables robots to manipulate objects with human-like dexterity. Soft robots can handle delicate objects with care, access remote areas, and offer realistic feedback on their handling performance. However, increased dexterity and mechanical compliance of soft robots come with the need for accurate control of the position and shape of these robots. Therefore, soft robots must be equipped with sensors for better perception of their surroundings, location, force, temperature, shape, and other stimuli for effective usage. This review highlights recent progress in sensing feedback technologies for soft robotic applications. It begins with an introduction to actuation technologies and material selection in soft robotics, followed by an in-depth exploration of various types of sensors, their integration methods, and the benefits of multimodal sensing, signal processing, and control strategies. A short description of current market leaders in soft robotics is also included in the review to illustrate the growing demands of this technology. By examining the latest advancements in sensing feedback technologies for soft robots, this review aims to highlight the potential of soft robotics and inspire innovation in the field.",True,https://doi.org/10.1021/acsnano.3c04089,review,https://doi.org/10.1021/acsnano.3c04089,openalex,True,
https://openalex.org/W3134972302,Core Challenges of Social Robot Navigation: A Survey,2023,ACM Transactions on Human-Robot Interaction,https://doi.org/10.1145/3583741,239,"Robot navigation in crowded public spaces is a complex task that requires addressing a variety of engineering and human factors challenges. These challenges have motivated a great amount of research resulting in important developments for the fields of robotics and human-robot interaction over the past three decades. Despite the significant progress and the massive recent interest, we observe a number of significant remaining challenges that prohibit the seamless deployment of autonomous robots in crowded environments. In this survey article, we organize existing challenges into a set of categories related to broader open problems in robot planning, behavior design, and evaluation methodologies. Within these categories, we review past work and offer directions for future research. Our work builds upon and extends earlier survey efforts by (a) taking a critical perspective and diagnosing fundamental limitations of adopted practices in the field and (b) offering constructive feedback and ideas that could inspire research in the field over the coming decade.",True,https://dl.acm.org/doi/pdf/10.1145/3583741,article,https://dl.acm.org/doi/pdf/10.1145/3583741,openalex,True,n
https://openalex.org/W4360619340,Continuum Robots: An Overview,2023,Advanced Intelligent Systems,https://doi.org/10.1002/aisy.202200367,238,"Herein, recent advances, current limitations, and open challenges in the design, modeling, and control of continuum robots are discussed. Thanks to their lean bodies, these robots achieve a long reach through narrow and tortuous environments, enabling currently unachievable tasks for medical, industrial, and service applications. The recent surge in research on these robots leads to significant advances in design, modeling, and control methods. Herein, these developments with a comprehensive review of existing continuum robots and emerging technologies are examined. Then, modeling and control approaches are compared, and navigation strategies exclusive to continuum robots, such as follow the leader, coiling, and circumnutation are examined. Finally, an overview of their applications is provided with a focus on industrial and service tasks, outlining open research challenges and future developments.",True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aisy.202200367,article,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aisy.202200367,openalex,True,
https://openalex.org/W4362672763,A Survey on Deep Reinforcement Learning Algorithms for Robotic Manipulation,2023,Sensors,https://doi.org/10.3390/s23073762,218,"Robotic manipulation challenges, such as grasping and object manipulation, have been tackled successfully with the help of deep reinforcement learning systems. We give an overview of the recent advances in deep reinforcement learning algorithms for robotic manipulation tasks in this review. We begin by outlining the fundamental ideas of reinforcement learning and the parts of a reinforcement learning system. The many deep reinforcement learning algorithms, such as value-based methods, policy-based methods, and actor-critic approaches, that have been suggested for robotic manipulation tasks are then covered. We also examine the numerous issues that have arisen when applying these algorithms to robotics tasks, as well as the various solutions that have been put forth to deal with these issues. Finally, we highlight several unsolved research issues and talk about possible future directions for the subject.",True,https://www.mdpi.com/1424-8220/23/7/3762/pdf?version=1680753458,review,https://www.mdpi.com/1424-8220/23/7/3762/pdf?version=1680753458,openalex,True,
https://openalex.org/W3128528928,Dynamic movement primitives in robotics: A tutorial survey,2023,The International Journal of Robotics Research,https://doi.org/10.1177/02783649231201196,209,"Biological systems, including human beings, have the innate ability to perform complex tasks in a versatile and agile manner. Researchers in sensorimotor control have aimed to comprehend and formally define this innate characteristic. The idea, supported by several experimental findings, that biological systems are able to combine and adapt basic units of motion into complex tasks finally leads to the formulation of the motor primitives’ theory. In this respect, Dynamic Movement Primitives (DMPs) represent an elegant mathematical formulation of the motor primitives as stable dynamical systems and are well suited to generate motor commands for artificial systems like robots. In the last decades, DMPs have inspired researchers in different robotic fields including imitation and reinforcement learning, optimal control, physical interaction, and human–robot co-working, resulting in a considerable amount of published papers. The goal of this tutorial survey is two-fold. On one side, we present the existing DMP formulations in rigorous mathematical terms and discuss the advantages and limitations of each approach as well as practical implementation details. In the tutorial vein, we also search for existing implementations of presented approaches and release several others. On the other side, we provide a systematic and comprehensive review of existing literature and categorize state-of-the-art work on DMP. The paper concludes with a discussion on the limitations of DMPs and an outline of possible research directions.",True,https://journals.sagepub.com/doi/pdf/10.1177/02783649231201196,article,https://journals.sagepub.com/doi/pdf/10.1177/02783649231201196,openalex,True,
https://openalex.org/W4387682164,Optimization-Based Control for Dynamic Legged Robots,2023,IEEE Transactions on Robotics,https://doi.org/10.1109/tro.2023.3324580,168,"In a world designed for legs, quadrupeds, bipeds, and humanoids have the opportunity to impact emerging robotics applications from logistics, to agriculture, to home assistance. The goal of this survey is to cover the recent progress toward these applications that have been driven by model-based optimization for the real-time generation and control of movement. The majority of the research community has converged on the idea of generating locomotion control laws by solving an optimal control problem (OCP) in either a model-based or data-driven manner. However, solving the most general of these problems online remains intractable due to complexities from intermittent unidirectional contacts with the environment, and from the many degrees of freedom of legged robots. This survey covers methods that have been pursued to make these OCPs computationally tractable, with a specific focus on how environmental contacts are treated, how the model can be simplified, and how these choices affect the numerical solution methods employed. The survey focuses on model-based optimization while paving its way for broader combination with learning-based formulations to accelerate progress in this growing field.",True,https://laas.hal.science/hal-04948332v1/document,article,https://laas.hal.science/hal-04948332v1/document,openalex,True,n
